run_family,model_line,model_role,condition,run_id,config_path,config_sha256,result_path,result_sha256,metadata_path,metadata_sha256,trace_path,trace_sha256,model_id,model_revision,revision_evidence,adapter,runner_variant,runner_sha256,runner_hash_evidence,prompt_format,system_prompt_sha256,max_input_tokens,max_new_tokens,generation_batch_size,extractor_mode,timeout_policy,cases,unique_case_ids,missing_cases,duplicate_cases,case_order_identical,raw_outputs_nonempty,extracted_sql_nonempty,execution_status_complete,trace_rows,trace_order_identical,prompt_tokens_max,prompt_tokens_over_limit,prompt_truncations,summary_consistent,authoritative_status,notes
PRE_K3_AUTHORITATIVE_BASELINE,Llama 3.2 3B Instruct,lora_v2,static_seed42,run_lora_v2_fullchat_old25k_r8_alpha16_mixedval2500_v2_schemaheaderfix_evalstop_maxlen2048_epochs5_20260714_235408,configs/eval_llama32_3b_instruct_lora_v2_old25k_r8_alpha16_mixedval2500_v2_static_k1_full_schema_seed42_maxinput2048_full_aliasnames.json,b998b34446cc11883ccb94e9113187ae7230c99526e6e5b415ecb11b7d5ae277,results/run_lora_v2_fullchat_old25k_r8_alpha16_mixedval2500_v2_schemaheaderfix_evalstop_maxlen2048_epochs5_20260714_235408.csv,cfa88dfd97c04cbc0826e4a8fcca0632a1a8d6f2dfce953816c4800ea3178424,results/run_lora_v2_fullchat_old25k_r8_alpha16_mixedval2500_v2_schemaheaderfix_evalstop_maxlen2048_epochs5_20260714_235408_metadata.json,235cf502088219ca184983b37dad9d8d0039e4db2a4a8edcaea3c3d7bfd194d0,results/retrieval_traces/run_lora_v2_fullchat_old25k_r8_alpha16_mixedval2500_v2_schemaheaderfix_evalstop_maxlen2048_epochs5_20260714_235408_retrieval_traces.jsonl,f46dac7f077d54ae47b3b947f0da273149e4656aaa6c7d0e916cc1cc78c21266,meta-llama/Llama-3.2-3B-Instruct,0cb88a4f764b7a12671c53f0838cd831a0843b95,PERSISTED,lora_v2_fullchat_old25k_r8_alpha16_mixedval2500_v2_schemaheaderfix_evalstop_maxlen2048_epochs5,main_06_batch_run,a37286649920f4224999b5184e6117ea31f24968ad2c353ff338397c99a7a3c9,PERSISTED,llama32_instruct_native_chat,d6dd5afc21336e4b44114511a1084e88758692cfb9ad1c24b9ca14e2f30a147e,2048,256,1,sql_first_statement_only,none_explicit,1032,1032,0,0,True,1032,1031,True,1032,True,945,0,0,True,COMPLETE_VALID,
PRE_K3_AUTHORITATIVE_BASELINE,Qwen 3.5 9B,base,static_seed42,run_base_20260716_084140,configs/eval_qwen35_9b_base_static_fewshot_k1_full_schema_seed42_spidertrain6960_maxinput2048_full_aliasnames.json,c871e822a7ac3b9d60ae05a60e4cc722b1c3cd3739926bf38956292d9b0fce87,results/run_base_20260716_084140.csv,d3bad0ff3835d8b3003f26103ba8d1c07f294054a95b42f21a46932f0ab1b100,results/run_base_20260716_084140_metadata.json,d6ac7cd7601225a30c56bb94affaf118b4b72e7a9abecaea591ad66990bbcdcf,results/retrieval_traces/run_base_20260716_084140_retrieval_traces.jsonl,0a0376c7feb11ec548c04cf2b0cd4e7fdf3053b003a1c8baccdb03853665e90b,Qwen/Qwen3.5-9B-Base,68c46c4b3498877f3ef123c856ecfde50c39f404,AUDIT_RECONSTRUCTED,base,main_06_batch_run,a37286649920f4224999b5184e6117ea31f24968ad2c353ff338397c99a7a3c9,PERSISTED,qwen_sqlctx_chatml,d6dd5afc21336e4b44114511a1084e88758692cfb9ad1c24b9ca14e2f30a147e,2048,256,1,sql_first_statement_only,none_explicit,1032,1032,0,0,True,1032,1032,True,1032,True,960,0,0,True,COMPLETE_VALID,model revision reconstructed from authoritative audit/cache; not persisted in this run metadata
PRE_K3_AUTHORITATIVE_BASELINE,Qwen 3.5 9B,lora_v2,static_seed42,run_lora_v2_fullchat_old25k_r8_alpha16_mixedval2500_v2_schemaheaderfix_evalstop_maxlen2048_epochs5_20260713_154004,configs/eval_qwen35_9b_lora_v2_old25k_r8_alpha16_mixedval2500_v2_bestepoch1_static_k1_full_schema_seed42_maxinput2048_full_aliasnames.json,1bebc35f4d79e58e9bfb7bf8bc38ed3f2ce57d4ba595023a1cbf7e6cbe6f03e6,results/run_lora_v2_fullchat_old25k_r8_alpha16_mixedval2500_v2_schemaheaderfix_evalstop_maxlen2048_epochs5_20260713_154004.csv,a072742b8f75426fea8bd8d3a840cde4f2694cab22668adb537b1808e3f551b0,results/run_lora_v2_fullchat_old25k_r8_alpha16_mixedval2500_v2_schemaheaderfix_evalstop_maxlen2048_epochs5_20260713_154004_metadata.json,cbc70c2c8e1b72ec7a2777fe2a21a397c2ef70e35c384810a1873e277c17143b,results/retrieval_traces/run_lora_v2_fullchat_old25k_r8_alpha16_mixedval2500_v2_schemaheaderfix_evalstop_maxlen2048_epochs5_20260713_154004_retrieval_traces.jsonl,0a0376c7feb11ec548c04cf2b0cd4e7fdf3053b003a1c8baccdb03853665e90b,Qwen/Qwen3.5-9B-Base,68c46c4b3498877f3ef123c856ecfde50c39f404,AUDIT_RECONSTRUCTED,lora_v2_fullchat_old25k_r8_alpha16_mixedval2500_v2_schemaheaderfix_evalstop_maxlen2048_epochs5,main_06_batch_run,,NOT_PERSISTED,qwen_sqlctx_chatml,d6dd5afc21336e4b44114511a1084e88758692cfb9ad1c24b9ca14e2f30a147e,2048,256,1,sql_first_statement_only,none_explicit,1032,1032,0,0,True,1032,1032,True,1032,True,960,0,0,True,COMPLETE_VALID,model revision reconstructed from authoritative audit/cache; not persisted in this run metadata; runtime runner SHA256 not persisted; method/config/results independently audited
PRE_K3_AUTHORITATIVE_BASELINE,Qwen 3.5 2B,base,structure,run_base_20260712_202105,configs/eval_qwen35_2b_base_dynamic_fewshot_bge_large_top10_structure_rerank_v2_k1_full_schema_maxinput2048_full_aliasnames.json,01826862c4677cb5a4efa0df76f02fe4fd575e6f20960088890e23a9cc0ccad0,results/run_base_20260712_202105.csv,3666e47eb165dcd5079ab987458e9d257c66ad94214ee0a2e6ea3ec15fd2b15c,results/run_base_20260712_202105_metadata.json,4d40d3b83245189df88cda382d9522a5eaabb4d88dddba0f1835d67edaf639bd,results/retrieval_traces/run_base_20260712_202105_retrieval_traces.jsonl,365178a7208e1a3e038190467012a810321ce6d5b95641e29aec1cae56677a63,Qwen/Qwen3.5-2B-Base,b1485b2fa6dfa1287294f269f5fb618e03d52d7c,AUDIT_RECONSTRUCTED,base,main_06_batch_run,,NOT_PERSISTED,qwen_sqlctx_chatml,d6dd5afc21336e4b44114511a1084e88758692cfb9ad1c24b9ca14e2f30a147e,2048,256,1,sql_first_statement_only,none_explicit,1032,1032,0,0,True,1032,1027,True,1032,True,2045,0,0,True,COMPLETE_VALID,model revision reconstructed from authoritative audit/cache; not persisted in this run metadata; runtime runner SHA256 not persisted; method/config/results independently audited
PRE_K3_AUTHORITATIVE_BASELINE,Qwen 3.5 2B,lora_v2,structure,run_lora_v2_fullchat_old25k_r8_alpha16_mixedval2500_v2_schemaheaderfix_evalstop_maxlen2048_epochs5_20260714_120540,configs/eval_qwen35_2b_lora_v2_old25k_r8_alpha16_mixedval2500_v2_bestepoch1_dynamic_bge_large_top10_structure_rerank_v2_k1_full_schema_maxinput2048_full_aliasnames.json,fbc4a91be7d1304d63a12ca13a48bfe9335bf3e543441b9aa972d064ab1a88e3,results/run_lora_v2_fullchat_old25k_r8_alpha16_mixedval2500_v2_schemaheaderfix_evalstop_maxlen2048_epochs5_20260714_120540.csv,2f909126e53c2c3e91b15692c242b20240d052da9e02f5c5999c32f14eef40b6,results/run_lora_v2_fullchat_old25k_r8_alpha16_mixedval2500_v2_schemaheaderfix_evalstop_maxlen2048_epochs5_20260714_120540_metadata.json,f19eea91af7b3955004c1121c092b31bd0e666d86aefeadf8de9df53a98154dd,results/retrieval_traces/run_lora_v2_fullchat_old25k_r8_alpha16_mixedval2500_v2_schemaheaderfix_evalstop_maxlen2048_epochs5_20260714_120540_retrieval_traces.jsonl,365178a7208e1a3e038190467012a810321ce6d5b95641e29aec1cae56677a63,Qwen/Qwen3.5-2B-Base,b1485b2fa6dfa1287294f269f5fb618e03d52d7c,AUDIT_RECONSTRUCTED,lora_v2_fullchat_old25k_r8_alpha16_mixedval2500_v2_schemaheaderfix_evalstop_maxlen2048_epochs5,main_06_batch_run,,NOT_PERSISTED,qwen_sqlctx_chatml,d6dd5afc21336e4b44114511a1084e88758692cfb9ad1c24b9ca14e2f30a147e,2048,256,1,sql_first_statement_only,none_explicit,1032,1032,0,0,True,1032,1032,True,1032,True,2045,0,0,True,COMPLETE_VALID,model revision reconstructed from authoritative audit/cache; not persisted in this run metadata; runtime runner SHA256 not persisted; method/config/results independently audited
PRE_K3_AUTHORITATIVE_BASELINE,Llama 3.2 3B Instruct,base,structure,run_base_20260714_173302,configs/eval_llama32_3b_instruct_base_dynamic_bge_large_top10_structure_rerank_v2_k1_full_schema_maxinput2048_full_aliasnames.json,5200355e940504249349e30624064231d80fd55863110fa823455f9742eac41a,results/run_base_20260714_173302.csv,a06d930b621179a0cf41d981eb0cbc36d14ebb133eee0015feae3b20280f9bb8,results/run_base_20260714_173302_metadata.json,8b0a35ed7015c03f96be383bf5c3c806bebb286b6c9d6fbb5ce5d8c553aa6a0d,results/retrieval_traces/run_base_20260714_173302_retrieval_traces.jsonl,60237c468fc052d1d6417722aa55abdd5b41ef57eddfe3e0a86077e1b0d50f63,meta-llama/Llama-3.2-3B-Instruct,0cb88a4f764b7a12671c53f0838cd831a0843b95,PERSISTED,base,main_06_batch_run,a37286649920f4224999b5184e6117ea31f24968ad2c353ff338397c99a7a3c9,PERSISTED,llama32_instruct_native_chat,d6dd5afc21336e4b44114511a1084e88758692cfb9ad1c24b9ca14e2f30a147e,2048,256,1,sql_first_statement_only,none_explicit,1032,1032,0,0,True,1032,1026,True,1032,True,2026,0,0,True,COMPLETE_VALID,
PRE_K3_AUTHORITATIVE_BASELINE,Llama 3.2 3B Instruct,lora_v2,structure,run_lora_v2_fullchat_old25k_r8_alpha16_mixedval2500_v2_schemaheaderfix_evalstop_maxlen2048_epochs5_20260715_002034,configs/eval_llama32_3b_instruct_lora_v2_old25k_r8_alpha16_mixedval2500_v2_dynamic_bge_large_top10_structure_rerank_v2_k1_full_schema_maxinput2048_full_aliasnames.json,608399e5b47e85609fc2082a0a92f149e3cf440b693aa9832ba0cb6f4e7448b9,results/run_lora_v2_fullchat_old25k_r8_alpha16_mixedval2500_v2_schemaheaderfix_evalstop_maxlen2048_epochs5_20260715_002034.csv,cd53672a85f37a33cd514f10608977266c3028e66e9fcba661cc33a626033bb5,results/run_lora_v2_fullchat_old25k_r8_alpha16_mixedval2500_v2_schemaheaderfix_evalstop_maxlen2048_epochs5_20260715_002034_metadata.json,ad7ccbe2a85a941e321bee56147ede39e1f5f2665acb05b5c2eea9cae9f5b28f,results/retrieval_traces/run_lora_v2_fullchat_old25k_r8_alpha16_mixedval2500_v2_schemaheaderfix_evalstop_maxlen2048_epochs5_20260715_002034_retrieval_traces.jsonl,60237c468fc052d1d6417722aa55abdd5b41ef57eddfe3e0a86077e1b0d50f63,meta-llama/Llama-3.2-3B-Instruct,0cb88a4f764b7a12671c53f0838cd831a0843b95,PERSISTED,lora_v2_fullchat_old25k_r8_alpha16_mixedval2500_v2_schemaheaderfix_evalstop_maxlen2048_epochs5,main_06_batch_run,a37286649920f4224999b5184e6117ea31f24968ad2c353ff338397c99a7a3c9,PERSISTED,llama32_instruct_native_chat,d6dd5afc21336e4b44114511a1084e88758692cfb9ad1c24b9ca14e2f30a147e,2048,256,1,sql_first_statement_only,none_explicit,1032,1032,0,0,True,1032,1032,True,1032,True,2026,0,0,True,COMPLETE_VALID,
PRE_K3_AUTHORITATIVE_BASELINE,Qwen 3.5 9B,base,structure,run_base_20260716_090811,configs/eval_qwen35_9b_base_dynamic_fewshot_bge_large_top10_structure_rerank_v2_k1_full_schema_maxinput2048_full_aliasnames.json,e2d960ad0cc622e07abf74caa1ada009501ff115dc6569cbaa6703f8c95d8458,results/run_base_20260716_090811.csv,3ec1cf215924d3d7af627fbcd4bb477b1e6204be03692824ca6447cb2fd3128f,results/run_base_20260716_090811_metadata.json,72d28c7f1ce312d508f54e1336ccfe3621304d77895f2e039aed350cc0dbdba0,results/retrieval_traces/run_base_20260716_090811_retrieval_traces.jsonl,365178a7208e1a3e038190467012a810321ce6d5b95641e29aec1cae56677a63,Qwen/Qwen3.5-9B-Base,68c46c4b3498877f3ef123c856ecfde50c39f404,AUDIT_RECONSTRUCTED,base,main_06_batch_run,a37286649920f4224999b5184e6117ea31f24968ad2c353ff338397c99a7a3c9,PERSISTED,qwen_sqlctx_chatml,d6dd5afc21336e4b44114511a1084e88758692cfb9ad1c24b9ca14e2f30a147e,2048,256,1,sql_first_statement_only,none_explicit,1032,1032,0,0,True,1032,1032,True,1032,True,2045,0,0,True,COMPLETE_VALID,model revision reconstructed from authoritative audit/cache; not persisted in this run metadata
PRE_K3_AUTHORITATIVE_BASELINE,Qwen 3.5 9B,lora_v2,structure,run_lora_v2_fullchat_old25k_r8_alpha16_mixedval2500_v2_schemaheaderfix_evalstop_maxlen2048_epochs5_20260713_163754,configs/eval_qwen35_9b_lora_v2_old25k_r8_alpha16_mixedval2500_v2_bestepoch1_dynamic_bge_large_top10_structure_rerank_v2_k1_full_schema_maxinput2048_full_aliasnames.json,eed823c7dbd82a3e4fa500894f041263f30ef82cfd809207ab6fe55089439236,results/run_lora_v2_fullchat_old25k_r8_alpha16_mixedval2500_v2_schemaheaderfix_evalstop_maxlen2048_epochs5_20260713_163754.csv,eb37f98f3df9c4bd35ecad8bd5cb7bea4041ea764e7c22b1aa3dd0c3b50dde56,results/run_lora_v2_fullchat_old25k_r8_alpha16_mixedval2500_v2_schemaheaderfix_evalstop_maxlen2048_epochs5_20260713_163754_metadata.json,1442e0b043af0711bb3606212fd4fc039c38b0126a1a4fffbbd11215f5fe2fe1,results/retrieval_traces/run_lora_v2_fullchat_old25k_r8_alpha16_mixedval2500_v2_schemaheaderfix_evalstop_maxlen2048_epochs5_20260713_163754_retrieval_traces.jsonl,365178a7208e1a3e038190467012a810321ce6d5b95641e29aec1cae56677a63,Qwen/Qwen3.5-9B-Base,68c46c4b3498877f3ef123c856ecfde50c39f404,AUDIT_RECONSTRUCTED,lora_v2_fullchat_old25k_r8_alpha16_mixedval2500_v2_schemaheaderfix_evalstop_maxlen2048_epochs5,main_06_batch_run,,NOT_PERSISTED,qwen_sqlctx_chatml,d6dd5afc21336e4b44114511a1084e88758692cfb9ad1c24b9ca14e2f30a147e,2048,256,1,sql_first_statement_only,none_explicit,1032,1032,0,0,True,1032,1032,True,1032,True,2045,0,0,True,COMPLETE_VALID,model revision reconstructed from authoritative audit/cache; not persisted in this run metadata; runtime runner SHA256 not persisted; method/config/results independently audited
PRE_K3_AUTHORITATIVE_BASELINE,Qwen 3.5 2B,base,structure_gate070,run_base_20260715_102049,configs/eval_qwen35_2b_base_dynamic_fewshot_bge_large_top10_structure_rerank_v2_k1_full_schema_similarity_gate070_maxinput2048_full_aliasnames.json,b260f537fafe8bd6eed9de903a3b6c18f69cc7f74c9342f9726714e4c9252934,results/run_base_20260715_102049.csv,7d92eb047e20b7a07d34d2e8bf052fc58cd7d976cf3ea307e259613ad0157257,results/run_base_20260715_102049_metadata.json,91971c4482fdf31807649f196a81c181daca0d8dc02311f0cd84b965bc769c22,results/retrieval_traces/run_base_20260715_102049_retrieval_traces.jsonl,51ccf286db38f5c8f2d6dd070bd68639904c913c727bf6c1509be47afebb2fcf,Qwen/Qwen3.5-2B-Base,b1485b2fa6dfa1287294f269f5fb618e03d52d7c,AUDIT_RECONSTRUCTED,base,main_06_batch_run,a37286649920f4224999b5184e6117ea31f24968ad2c353ff338397c99a7a3c9,PERSISTED,qwen_sqlctx_chatml,d6dd5afc21336e4b44114511a1084e88758692cfb9ad1c24b9ca14e2f30a147e,2048,256,1,sql_first_statement_only,none_explicit,1032,1032,0,0,True,1032,1026,True,1032,True,2044,0,0,True,COMPLETE_VALID,model revision reconstructed from authoritative audit/cache; not persisted in this run metadata
PRE_K3_AUTHORITATIVE_BASELINE,Qwen 3.5 2B,lora_v2,structure_gate070,run_lora_v2_fullchat_old25k_r8_alpha16_mixedval2500_v2_schemaheaderfix_evalstop_maxlen2048_epochs5_20260714_124740,configs/eval_qwen35_2b_lora_v2_old25k_r8_alpha16_mixedval2500_v2_bestepoch1_dynamic_bge_large_top10_structure_rerank_v2_gate070_k1_full_schema_maxinput2048_full_aliasnames.json,aba5dbe17f34e7f926ba86ce9df429cc51b05665c5771ca33e83d66be9092209,results/run_lora_v2_fullchat_old25k_r8_alpha16_mixedval2500_v2_schemaheaderfix_evalstop_maxlen2048_epochs5_20260714_124740.csv,81d045dec8f4c4188efe4cacbecc7d9863a36c38f19d31d3f3bf1b680417a2b7,results/run_lora_v2_fullchat_old25k_r8_alpha16_mixedval2500_v2_schemaheaderfix_evalstop_maxlen2048_epochs5_20260714_124740_metadata.json,6a5530c2f9dcac98c0ac1a83c63a352d72cf34e2135081298d6621821a83c468,results/retrieval_traces/run_lora_v2_fullchat_old25k_r8_alpha16_mixedval2500_v2_schemaheaderfix_evalstop_maxlen2048_epochs5_20260714_124740_retrieval_traces.jsonl,51ccf286db38f5c8f2d6dd070bd68639904c913c727bf6c1509be47afebb2fcf,Qwen/Qwen3.5-2B-Base,b1485b2fa6dfa1287294f269f5fb618e03d52d7c,AUDIT_RECONSTRUCTED,lora_v2_fullchat_old25k_r8_alpha16_mixedval2500_v2_schemaheaderfix_evalstop_maxlen2048_epochs5,main_06_batch_run,,NOT_PERSISTED,qwen_sqlctx_chatml,d6dd5afc21336e4b44114511a1084e88758692cfb9ad1c24b9ca14e2f30a147e,2048,256,1,sql_first_statement_only,none_explicit,1032,1032,0,0,True,1032,1032,True,1032,True,2044,0,0,True,COMPLETE_VALID,model revision reconstructed from authoritative audit/cache; not persisted in this run metadata; runtime runner SHA256 not persisted; method/config/results independently audited
PRE_K3_AUTHORITATIVE_BASELINE,Llama 3.2 3B Instruct,base,structure_gate070,run_base_20260714_174639,configs/eval_llama32_3b_instruct_base_dynamic_bge_large_top10_structure_rerank_v2_gate070_k1_full_schema_maxinput2048_full_aliasnames.json,ece6deb366feed8a9c785b2bd375e542c0a387ff0b3dc28150152aecf4ee121b,results/run_base_20260714_174639.csv,371a7952268d34f7675cbe82afcbfab8c779ed42e169fcdb0049554cdfcf5f04,results/run_base_20260714_174639_metadata.json,143c1e44a9d49c015a95c7867b20ae25edf819245f112ad8d0face172ea36492,results/retrieval_traces/run_base_20260714_174639_retrieval_traces.jsonl,a4bd351593ab578d27d9d734ef2b5e169752d7af3706dd810cf25bccda4f8bec,meta-llama/Llama-3.2-3B-Instruct,0cb88a4f764b7a12671c53f0838cd831a0843b95,PERSISTED,base,main_06_batch_run,a37286649920f4224999b5184e6117ea31f24968ad2c353ff338397c99a7a3c9,PERSISTED,llama32_instruct_native_chat,d6dd5afc21336e4b44114511a1084e88758692cfb9ad1c24b9ca14e2f30a147e,2048,256,1,sql_first_statement_only,none_explicit,1032,1032,0,0,True,1032,1026,True,1032,True,2026,0,0,True,COMPLETE_VALID,
PRE_K3_AUTHORITATIVE_BASELINE,Llama 3.2 3B Instruct,lora_v2,structure_gate070,run_lora_v2_fullchat_old25k_r8_alpha16_mixedval2500_v2_schemaheaderfix_evalstop_maxlen2048_epochs5_20260715_005046,configs/eval_llama32_3b_instruct_lora_v2_old25k_r8_alpha16_mixedval2500_v2_dynamic_bge_large_top10_structure_rerank_v2_gate070_k1_full_schema_maxinput2048_full_aliasnames.json,071fd48d9f1b4d90878ae3d7847be1eb0b73eeec8a10aca2dbaf4ac8c30db580,results/run_lora_v2_fullchat_old25k_r8_alpha16_mixedval2500_v2_schemaheaderfix_evalstop_maxlen2048_epochs5_20260715_005046.csv,36a6cc3396229bb3f7e49ac84cbc65b2da3bac15585ee28298e294061033ab41,results/run_lora_v2_fullchat_old25k_r8_alpha16_mixedval2500_v2_schemaheaderfix_evalstop_maxlen2048_epochs5_20260715_005046_metadata.json,8bb9a57daebfb2c92716e3249c4c6cf6905e0eef50953c6bd602d046d77ad855,results/retrieval_traces/run_lora_v2_fullchat_old25k_r8_alpha16_mixedval2500_v2_schemaheaderfix_evalstop_maxlen2048_epochs5_20260715_005046_retrieval_traces.jsonl,a4bd351593ab578d27d9d734ef2b5e169752d7af3706dd810cf25bccda4f8bec,meta-llama/Llama-3.2-3B-Instruct,0cb88a4f764b7a12671c53f0838cd831a0843b95,PERSISTED,lora_v2_fullchat_old25k_r8_alpha16_mixedval2500_v2_schemaheaderfix_evalstop_maxlen2048_epochs5,main_06_batch_run,a37286649920f4224999b5184e6117ea31f24968ad2c353ff338397c99a7a3c9,PERSISTED,llama32_instruct_native_chat,d6dd5afc21336e4b44114511a1084e88758692cfb9ad1c24b9ca14e2f30a147e,2048,256,1,sql_first_statement_only,none_explicit,1032,1032,0,0,True,1032,1032,True,1032,True,2026,0,0,True,COMPLETE_VALID,
PRE_K3_AUTHORITATIVE_BASELINE,Qwen 3.5 9B,base,structure_gate070,run_base_20260712_160614,configs/eval_qwen35_9b_base_dynamic_fewshot_bge_large_top10_structure_rerank_v2_k1_full_schema_similarity_gate070_maxinput2048_full_aliasnames.json,8f993520768b36ba90a20a6c6c273dd131754deb870471364701c5f2283ef033,results/run_base_20260712_160614.csv,d958ecf6ed62738ab2a1b2b5d06715b3aaddd95aa2df22e13f28efa6dd0e17c5,results/run_base_20260712_160614_metadata.json,d78d29988c2a671cb5b73f24e3b28f20846672853f40b8ac44114d25231ee88f,results/retrieval_traces/run_base_20260712_160614_retrieval_traces.jsonl,51ccf286db38f5c8f2d6dd070bd68639904c913c727bf6c1509be47afebb2fcf,Qwen/Qwen3.5-9B-Base,68c46c4b3498877f3ef123c856ecfde50c39f404,AUDIT_RECONSTRUCTED,base,main_06_batch_run,,NOT_PERSISTED,qwen_sqlctx_chatml,d6dd5afc21336e4b44114511a1084e88758692cfb9ad1c24b9ca14e2f30a147e,2048,256,1,sql_first_statement_only,none_explicit,1032,1032,0,0,True,1032,1032,True,1032,True,2044,0,0,True,COMPLETE_VALID,model revision reconstructed from authoritative audit/cache; not persisted in this run metadata; runtime runner SHA256 not persisted; method/config/results independently audited
PRE_K3_AUTHORITATIVE_BASELINE,Qwen 3.5 9B,lora_v2,structure_gate070,run_lora_v2_fullchat_old25k_r8_alpha16_mixedval2500_v2_schemaheaderfix_evalstop_maxlen2048_epochs5_20260713_202137,configs/eval_qwen35_9b_lora_v2_old25k_r8_alpha16_mixedval2500_v2_bestepoch1_dynamic_bge_large_top10_structure_rerank_v2_gate070_k1_full_schema_maxinput2048_full_aliasnames.json,3ad3af6244e409dd7a188293d11a37eefbffd06982ec63d4a99dc0dfd5025200,results/run_lora_v2_fullchat_old25k_r8_alpha16_mixedval2500_v2_schemaheaderfix_evalstop_maxlen2048_epochs5_20260713_202137.csv,1736a3ab2cdd425dfdabc406144c8e9e9996dfb7131057d9fb85032c9491ba82,results/run_lora_v2_fullchat_old25k_r8_alpha16_mixedval2500_v2_schemaheaderfix_evalstop_maxlen2048_epochs5_20260713_202137_metadata.json,641f3cb04119d167f510660632ffdc34d9ca109260d0dbd47d95ac711df50638,results/retrieval_traces/run_lora_v2_fullchat_old25k_r8_alpha16_mixedval2500_v2_schemaheaderfix_evalstop_maxlen2048_epochs5_20260713_202137_retrieval_traces.jsonl,51ccf286db38f5c8f2d6dd070bd68639904c913c727bf6c1509be47afebb2fcf,Qwen/Qwen3.5-9B-Base,68c46c4b3498877f3ef123c856ecfde50c39f404,AUDIT_RECONSTRUCTED,lora_v2_fullchat_old25k_r8_alpha16_mixedval2500_v2_schemaheaderfix_evalstop_maxlen2048_epochs5,main_06_batch_run,,NOT_PERSISTED,qwen_sqlctx_chatml,d6dd5afc21336e4b44114511a1084e88758692cfb9ad1c24b9ca14e2f30a147e,2048,256,1,sql_first_statement_only,none_explicit,1032,1032,0,0,True,1032,1032,True,1032,True,2044,0,0,True,COMPLETE_VALID,model revision reconstructed from authoritative audit/cache; not persisted in this run metadata; runtime runner SHA256 not persisted; method/config/results independently audited
PRE_K3_AUTHORITATIVE_BASELINE,Qwen 3.5 2B,base,structure_gate085,run_base_20260715_112920,configs/eval_qwen35_2b_base_dynamic_fewshot_bge_large_top10_structure_rerank_v2_k1_full_schema_similarity_gate085_maxinput2048_full_aliasnames.json,82facafb387abdf461e2252dbc87bd75e81e97671698363d1a57bb1a8e691a9e,results/run_base_20260715_112920.csv,3693eb102df8637ae7b3dcd3b4e86ae444401fa0693173cf1b29cfb9a75250f8,results/run_base_20260715_112920_metadata.json,3681aeb4342886ca0ced4329db356d78d4a60f7b38df61852d178f7023ce7a31,results/retrieval_traces/run_base_20260715_112920_retrieval_traces.jsonl,6706da477ae9bb56efd5850e52764b99db1bf91f565b7cb8e00bd22baf7bf9c9,Qwen/Qwen3.5-2B-Base,b1485b2fa6dfa1287294f269f5fb618e03d52d7c,AUDIT_RECONSTRUCTED,base,main_06_batch_run,a37286649920f4224999b5184e6117ea31f24968ad2c353ff338397c99a7a3c9,PERSISTED,qwen_sqlctx_chatml,d6dd5afc21336e4b44114511a1084e88758692cfb9ad1c24b9ca14e2f30a147e,2048,256,1,sql_first_statement_only,none_explicit,1032,1032,0,0,True,1032,1023,True,1032,True,1307,0,0,True,COMPLETE_VALID,model revision reconstructed from authoritative audit/cache; not persisted in this run metadata
PRE_K3_AUTHORITATIVE_BASELINE,Qwen 3.5 2B,lora_v2,structure_gate085,run_lora_v2_fullchat_old25k_r8_alpha16_mixedval2500_v2_schemaheaderfix_evalstop_maxlen2048_epochs5_20260714_132822,configs/eval_qwen35_2b_lora_v2_old25k_r8_alpha16_mixedval2500_v2_bestepoch1_dynamic_bge_large_top10_structure_rerank_v2_gate085_k1_full_schema_maxinput2048_full_aliasnames.json,a3969438f279d94ec908c2e990cb25406de1017efbee1bdd7f62ef39edb40a77,results/run_lora_v2_fullchat_old25k_r8_alpha16_mixedval2500_v2_schemaheaderfix_evalstop_maxlen2048_epochs5_20260714_132822.csv,954db6c8ef5926ecadd1335ac8600711afb1f25d72ee86922d0c23af5ff23cf6,results/run_lora_v2_fullchat_old25k_r8_alpha16_mixedval2500_v2_schemaheaderfix_evalstop_maxlen2048_epochs5_20260714_132822_metadata.json,3ea65b4cf9ce3dc9ede90e08785cf5ec9cf18f3c304fcd79d921ae052a3551c8,results/retrieval_traces/run_lora_v2_fullchat_old25k_r8_alpha16_mixedval2500_v2_schemaheaderfix_evalstop_maxlen2048_epochs5_20260714_132822_retrieval_traces.jsonl,6706da477ae9bb56efd5850e52764b99db1bf91f565b7cb8e00bd22baf7bf9c9,Qwen/Qwen3.5-2B-Base,b1485b2fa6dfa1287294f269f5fb618e03d52d7c,AUDIT_RECONSTRUCTED,lora_v2_fullchat_old25k_r8_alpha16_mixedval2500_v2_schemaheaderfix_evalstop_maxlen2048_epochs5,main_06_batch_run,,NOT_PERSISTED,qwen_sqlctx_chatml,d6dd5afc21336e4b44114511a1084e88758692cfb9ad1c24b9ca14e2f30a147e,2048,256,1,sql_first_statement_only,none_explicit,1032,1032,0,0,True,1032,1032,True,1032,True,1307,0,0,True,COMPLETE_VALID,model revision reconstructed from authoritative audit/cache; not persisted in this run metadata; runtime runner SHA256 not persisted; method/config/results independently audited
